shipping_id,shipping_date,delivery_date,status,order_id,address_id
1206,2025-06-19,,Cancelled,1355,248
1207,2025-03-31,2025-04-09,Delivered,2060,122
1208,2025-06-07,,Pending,1916,784
1209,2025-06-17,2025-06-20,Delivered,2460,896
1210,2025-01-01,2025-01-11,Delivered,2617,857
1211,2025-07-05,,Cancelled,175,290
1212,2025-03-12,2025-03-17,Delivered,2240,853
1213,2024-11-06,2024-11-15,Delivered,1836,1071
1214,2024-12-07,2024-12-13,Delivered,345,117
1215,2025-04-13,,Pending,1040,714
1216,2025-01-30,,Pending,1936,200
1217,2024-12-19,2024-12-27,Delivered,463,61
1218,2025-08-03,,Cancelled,836,894
1219,2025-03-20,,Cancelled,2270,662
1220,2024-11-16,,Pending,1152,497
1221,2025-06-07,,Pending,857,542
1222,2025-04-04,,Pending,1360,253
1223,2025-05-13,2025-05-23,Delivered,74,883
1224,2024-10-31,2024-11-07,Delivered,1579,748
1225,2024-11-25,2024-11-27,Delivered,1282,719
1226,2025-02-24,,Cancelled,353,439
1227,2024-12-13,,Pending,911,1476
1228,2025-09-27,,Cancelled,1603,397
1229,2024-12-02,2024-12-09,Delivered,2771,637
1230,2024-10-24,,Pending,405,989
1231,2024-10-28,2024-11-06,Delivered,46,414
1232,2025-09-26,2025-10-01,Delivered,50,1458
1233,2025-08-13,2025-08-21,Delivered,2825,954
1234,2025-03-25,,Cancelled,328,559
1235,2025-06-17,2025-06-19,Delivered,567,157
1236,2025-03-16,2025-03-25,Delivered,1871,586
1237,2025-06-08,,Cancelled,568,842
1238,2025-04-05,2025-04-14,Delivered,983,1469
1239,2025-03-08,,Cancelled,385,1177
1240,2025-05-09,2025-05-11,Delivered,8,1139
1241,2024-11-10,,Pending,14,874
1242,2024-11-30,2024-12-07,Delivered,2676,223
1243,2025-04-07,,Pending,2727,1353
1244,2024-12-14,,Pending,353,317
1245,2025-05-16,2025-05-23,Delivered,31,669
1246,2025-06-08,,Pending,2450,403
1247,2024-11-02,,Cancelled,896,252
1248,2024-11-02,2024-11-06,Delivered,1563,936
1249,2024-11-08,,Cancelled,2132,339
1250,2025-01-03,,Cancelled,971,218
1251,2024-11-14,2024-11-18,Delivered,2206,1298
1252,2024-10-14,,Pending,2086,1210
1253,2024-10-04,2024-10-14,Delivered,2781,1039
1254,2025-07-29,2025-08-06,Delivered,36,1434
1255,2024-12-07,,Pending,1367,916
1256,2025-08-28,,Cancelled,58,1145
1257,2025-03-24,2025-03-30,Delivered,2002,1353
1258,2025-01-10,,Cancelled,1153,565
1259,2025-08-07,2025-08-13,Delivered,1325,228
1260,2025-05-30,2025-06-04,Delivered,22,954
1261,2025-03-26,,Cancelled,1131,1195
1262,2025-03-22,,Cancelled,1657,1329
1263,2025-08-12,,Cancelled,1074,187
1264,2025-03-09,2025-03-11,Delivered,460,116
1265,2025-04-19,,Pending,286,434
1266,2024-12-10,2024-12-14,Delivered,730,452
1267,2024-11-11,2024-11-21,Delivered,1041,1461
1268,2024-11-15,2024-11-22,Delivered,974,438
1269,2025-08-23,2025-08-25,Delivered,1221,384
1270,2025-03-19,2025-03-28,Delivered,1253,925
1271,2025-06-28,2025-07-08,Delivered,2455,289
1272,2024-12-25,2024-12-28,Delivered,2222,1368
1273,2025-04-29,2025-05-04,Delivered,290,1439
1274,2025-01-25,,Pending,869,521
1275,2025-04-09,2025-04-12,Delivered,2445,1472
1276,2025-05-07,,Cancelled,1027,599
1277,2025-09-03,,Cancelled,280,1078
1278,2025-06-27,2025-07-02,Delivered,18,1240
1279,2025-06-04,,Pending,2871,318
1280,2024-12-12,,Cancelled,660,372
1281,2025-07-04,,Cancelled,1149,1379
1282,2025-03-19,2025-03-27,Delivered,839,280
1283,2025-02-04,2025-02-10,Delivered,1486,125
1284,2024-10-17,,Cancelled,2828,739
1285,2025-08-07,2025-08-15,Delivered,2514,1136
1286,2025-01-05,2025-01-12,Delivered,2639,456
1287,2025-08-06,2025-08-15,Delivered,1679,153
1288,2025-02-19,,Pending,620,193
1289,2025-06-26,,Cancelled,1422,766
1290,2025-09-18,2025-09-24,Delivered,2770,361
1291,2025-05-03,2025-05-07,Delivered,2717,232
1292,2024-11-10,,Pending,2299,1460
1293,2024-11-26,2024-12-05,Delivered,2742,527
1294,2025-05-29,2025-06-06,Delivered,2375,319
1295,2025-03-18,,Cancelled,101,459
1296,2024-12-04,,Pending,8,729
1297,2024-10-12,2024-10-20,Delivered,1557,668
1298,2025-08-02,,Pending,256,1057
1299,2025-01-29,2025-02-07,Delivered,637,334
1300,2025-08-23,2025-08-25,Delivered,376,677
1301,2024-11-21,,Pending,548,649
1302,2025-07-09,2025-07-18,Delivered,241,641
1303,2025-01-24,,Cancelled,1721,340
1304,2025-05-23,,Cancelled,1876,568
1305,2024-10-09,,Pending,275,577
1306,2025-01-08,,Cancelled,2910,1055
1307,2025-05-15,2025-05-21,Delivered,2632,429
1308,2025-02-01,,Pending,390,77
1309,2025-05-21,2025-05-27,Delivered,2879,27
1310,2025-02-12,,Cancelled,2289,19
1311,2025-02-23,2025-03-01,Delivered,10,365
1312,2025-06-20,2025-06-22,Delivered,1077,552
1313,2025-01-26,,Pending,330,1457
1314,2025-06-27,2025-07-05,Delivered,2451,464
1315,2025-08-22,,Pending,869,190
1316,2025-02-18,2025-02-23,Delivered,1240,875
1317,2025-03-12,,Pending,1304,426
1318,2025-03-01,2025-03-08,Delivered,2527,593
1319,2025-03-31,,Cancelled,2493,1459
1320,2024-12-09,,Pending,2086,294
1321,2025-04-18,,Pending,242,401
1322,2025-01-28,,Cancelled,281,175
1323,2025-05-17,2025-05-23,Delivered,873,273
1324,2025-02-11,2025-02-13,Delivered,2482,132
1325,2025-09-19,2025-09-26,Delivered,2267,1375
1326,2025-02-19,,Cancelled,1484,1426
1327,2025-04-14,,Pending,2048,905
1328,2025-07-08,,Pending,2424,169
1329,2024-12-14,2024-12-20,Delivered,1346,866
1330,2025-02-17,,Cancelled,2633,403
1331,2025-01-14,,Cancelled,567,1367
1332,2024-12-16,,Cancelled,1683,948
1333,2025-07-04,2025-07-06,Delivered,1312,229
1334,2025-01-16,2025-01-20,Delivered,1762,107
1335,2025-08-28,,Pending,1157,227
1336,2025-01-26,,Cancelled,2292,1369
1337,2025-05-28,,Pending,654,898
1338,2024-11-18,,Pending,2856,1128
1339,2025-08-11,2025-08-16,Delivered,2451,1417
1340,2025-03-13,,Cancelled,2134,403
1341,2025-09-09,2025-09-15,Delivered,2614,379
1342,2025-09-12,,Cancelled,1890,1377
1343,2024-11-15,2024-11-17,Delivered,1009,176
1344,2025-04-09,,Pending,2093,46
1345,2025-04-04,2025-04-10,Delivered,681,85
1346,2025-03-18,2025-03-20,Delivered,527,551
1347,2024-11-02,2024-11-04,Delivered,1715,954
1348,2025-08-29,2025-09-07,Delivered,1578,684
1349,2024-10-25,2024-11-03,Delivered,1435,685
1350,2025-09-10,2025-09-17,Delivered,484,1154
1351,2024-12-16,,Pending,594,1285
1352,2025-06-25,2025-07-04,Delivered,557,409
1353,2025-02-03,,Cancelled,2982,837
1354,2024-11-22,2024-11-28,Delivered,620,1282
1355,2025-04-20,2025-04-23,Delivered,1011,1417
1356,2025-03-26,2025-03-31,Delivered,165,1255
1357,2025-09-06,2025-09-12,Delivered,2179,911
1358,2025-01-30,,Pending,472,39
1359,2024-12-17,,Cancelled,588,87
1360,2024-09-29,2024-10-03,Delivered,1060,317
1361,2025-02-02,,Pending,388,533
1362,2025-09-26,,Cancelled,2192,201
1363,2025-07-13,,Cancelled,2644,163
1364,2024-11-28,,Pending,302,425
1365,2025-01-18,2025-01-25,Delivered,232,1481
1366,2024-10-21,2024-10-24,Delivered,1568,1029
1367,2025-01-04,2025-01-07,Delivered,1011,311
1368,2025-08-09,2025-08-14,Delivered,2006,1404
1369,2025-01-21,,Pending,2357,894
1370,2025-01-26,,Pending,2625,652
1371,2025-02-12,,Pending,902,966
1372,2025-01-23,2025-01-26,Delivered,978,1433
1373,2024-12-06,2024-12-08,Delivered,1312,1203
1374,2025-03-03,,Pending,2235,565
1375,2024-11-12,,Cancelled,1958,618
1376,2025-02-21,,Cancelled,1025,447
1377,2025-02-18,,Pending,2066,683
1378,2025-01-27,2025-02-02,Delivered,2937,440
1379,2025-07-20,2025-07-29,Delivered,144,1200
1380,2025-09-15,,Cancelled,787,8
1381,2025-08-29,2025-09-04,Delivered,1286,432
1382,2025-04-14,2025-04-24,Delivered,355,848
1383,2025-09-04,2025-09-11,Delivered,1349,211
1384,2024-10-29,2024-11-02,Delivered,2485,26
1385,2025-06-11,2025-06-19,Delivered,1297,499
1386,2025-06-13,2025-06-15,Delivered,1368,747
1387,2025-06-16,,Cancelled,2584,1211
1388,2025-04-04,2025-04-13,Delivered,1674,1041
1389,2025-07-15,,Cancelled,2221,775
1390,2025-05-07,2025-05-17,Delivered,1205,1218
1391,2025-01-14,2025-01-19,Delivered,959,948
1392,2025-03-18,,Cancelled,217,294
1393,2025-03-08,,Pending,652,191
1394,2025-03-25,,Pending,1324,878
1395,2024-11-20,,Pending,1079,1447
1396,2025-02-20,2025-03-01,Delivered,2265,28
1397,2025-05-02,2025-05-08,Delivered,1782,613
1398,2025-04-28,2025-05-07,Delivered,472,314
1399,2025-07-21,2025-07-28,Delivered,1614,1489
1400,2025-05-25,2025-06-04,Delivered,1607,1124
1401,2025-08-14,,Cancelled,1452,284
1402,2025-01-08,2025-01-15,Delivered,2163,1310
1403,2025-09-16,2025-09-19,Delivered,1847,1030
1404,2025-01-23,2025-01-30,Delivered,1441,1317
1405,2025-07-25,2025-07-28,Delivered,67,441
1406,2024-10-29,2024-11-05,Delivered,2886,309
1407,2025-03-28,2025-04-04,Delivered,257,1143
1408,2025-01-31,2025-02-06,Delivered,1174,660
1409,2025-09-16,2025-09-23,Delivered,2768,836
1410,2025-06-23,,Pending,2136,1493
1411,2025-06-27,,Cancelled,1233,318
1412,2024-11-12,2024-11-19,Delivered,1059,416
1413,2025-05-13,2025-05-22,Delivered,1312,817
1414,2025-01-07,2025-01-13,Delivered,564,1007
1415,2025-09-26,,Cancelled,2207,1145
1416,2024-10-16,,Pending,1733,1154
1417,2024-10-31,,Cancelled,65,745
1418,2025-01-11,,Pending,65,788
1419,2025-03-25,,Cancelled,2854,1066
1420,2025-07-31,2025-08-05,Delivered,2477,1230
1421,2024-09-29,,Pending,2237,265
1422,2025-02-02,,Cancelled,2202,299
1423,2024-10-19,,Cancelled,1032,61
1424,2025-06-01,2025-06-04,Delivered,1630,246
1425,2024-10-27,,Cancelled,1387,169
1426,2025-06-26,,Pending,403,289
1427,2025-05-23,2025-05-25,Delivered,2076,151
1428,2025-09-02,,Cancelled,1261,817
1429,2024-12-09,2024-12-18,Delivered,1565,191
1430,2025-01-06,,Cancelled,2800,552
1431,2025-04-24,,Cancelled,853,298
1432,2025-08-15,,Pending,1831,1031
1433,2025-03-04,2025-03-06,Delivered,1947,1499
1434,2024-10-09,2024-10-15,Delivered,1100,901
1435,2025-09-28,2025-10-02,Delivered,633,1481
1436,2025-02-09,,Cancelled,2177,471
1437,2024-10-06,,Cancelled,156,873
1438,2025-08-23,,Cancelled,883,717
1439,2024-10-24,2024-10-30,Delivered,12,434
1440,2025-07-13,2025-07-22,Delivered,2700,861
1441,2025-01-30,2025-02-04,Delivered,2713,702
1442,2025-04-29,2025-05-02,Delivered,702,621
1443,2025-04-22,2025-04-25,Delivered,1624,1402
1444,2025-09-13,,Cancelled,24,73
1445,2025-04-13,2025-04-16,Delivered,1908,1161
1446,2024-11-15,2024-11-21,Delivered,2222,1301
1447,2024-10-20,2024-10-30,Delivered,1560,295
1448,2025-08-11,,Cancelled,506,281
1449,2025-08-16,,Cancelled,283,879
1450,2025-04-24,,Cancelled,1920,1127
1451,2024-09-30,2024-10-07,Delivered,1141,1159
1452,2025-08-27,2025-08-31,Delivered,1992,391
1453,2024-12-03,,Cancelled,2876,984
1454,2025-06-14,,Pending,2445,637
1455,2025-06-16,2025-06-26,Delivered,2111,1186
1456,2024-09-29,,Cancelled,1120,1172
1457,2025-08-09,2025-08-17,Delivered,1376,669
1458,2025-06-14,2025-06-22,Delivered,1492,1048
1459,2024-11-17,,Cancelled,2645,640
1460,2025-03-31,2025-04-04,Delivered,2892,1251
1461,2025-01-27,2025-02-04,Delivered,435,1450
1462,2025-03-27,2025-03-30,Delivered,2068,778
1463,2025-05-26,2025-06-01,Delivered,759,308
1464,2025-09-27,,Cancelled,2983,1381
1465,2025-09-06,2025-09-13,Delivered,2847,344
1466,2025-03-18,2025-03-27,Delivered,2992,480
1467,2025-01-14,2025-01-20,Delivered,696,949
1468,2025-04-24,,Pending,923,498
1469,2025-07-01,2025-07-11,Delivered,696,1178
1470,2025-07-10,2025-07-14,Delivered,1952,987
1471,2025-02-18,2025-02-25,Delivered,1945,518
1472,2025-08-02,,Pending,422,473
1473,2025-02-23,,Cancelled,529,503
1474,2025-02-16,,Pending,1755,1056
1475,2025-04-08,2025-04-11,Delivered,2406,1499
1476,2025-03-15,2025-03-22,Delivered,765,1247
1477,2025-06-03,2025-06-08,Delivered,1329,1138
1478,2025-08-22,2025-08-29,Delivered,225,1298
1479,2024-10-21,2024-10-24,Delivered,812,468
1480,2025-06-30,,Pending,1648,1397
1481,2025-07-15,2025-07-20,Delivered,899,1279
1482,2025-01-30,2025-02-03,Delivered,1818,904
1483,2024-12-04,2024-12-07,Delivered,81,1335
1484,2025-04-11,,Pending,2401,1414
1485,2024-10-15,2024-10-25,Delivered,747,779
1486,2025-07-22,,Cancelled,2365,613
1487,2025-03-07,2025-03-15,Delivered,739,24
1488,2025-08-04,,Pending,2808,98
1489,2024-11-18,,Cancelled,991,1253
1490,2025-08-05,2025-08-14,Delivered,2993,368
1491,2024-12-04,2024-12-10,Delivered,2868,1434
1492,2024-10-15,,Pending,1575,1056
1493,2025-09-20,,Cancelled,552,288
1494,2024-11-27,2024-12-02,Delivered,2829,1324
1495,2024-12-26,,Pending,488,530
1496,2024-11-06,,Cancelled,710,1370
1497,2025-01-03,,Cancelled,2685,693
1498,2025-07-14,2025-07-20,Delivered,1243,98
1499,2025-01-23,2025-01-27,Delivered,1446,521
1500,2024-12-22,,Cancelled,1227,1375
1501,2025-01-20,,Pending,711,1500
1502,2025-09-02,2025-09-06,Delivered,606,44
1503,2024-12-26,2025-01-02,Delivered,1766,509
1504,2025-09-14,2025-09-20,Delivered,990,1101
1505,2025-02-07,,Pending,2187,373
1506,2024-11-24,,Cancelled,2674,214
1507,2024-10-14,2024-10-17,Delivered,2315,903
1508,2025-03-14,2025-03-17,Delivered,1774,949
1509,2024-10-19,2024-10-21,Delivered,2862,1160
1510,2025-05-06,2025-05-16,Delivered,1620,721
1511,2025-02-27,,Pending,864,1037
1512,2025-08-23,,Cancelled,1355,186
1513,2025-03-18,2025-03-28,Delivered,1806,1120
1514,2024-11-21,2024-11-30,Delivered,2735,953
1515,2025-07-24,,Cancelled,1766,1226
1516,2024-11-16,2024-11-20,Delivered,2641,967
1517,2025-03-14,2025-03-19,Delivered,722,442
1518,2024-11-10,2024-11-13,Delivered,2631,463
1519,2024-11-14,,Pending,2791,712
1520,2024-10-11,,Cancelled,962,1224
1521,2025-08-10,2025-08-19,Delivered,217,53
1522,2025-06-22,,Pending,2086,687
1523,2025-09-18,2025-09-26,Delivered,501,1010
1524,2025-01-03,2025-01-10,Delivered,2652,249
1525,2025-09-27,,Pending,174,1399
1526,2024-10-06,,Pending,2447,952
1527,2025-06-15,,Cancelled,2575,965
1528,2024-12-22,2024-12-26,Delivered,2457,110
1529,2025-04-24,,Pending,1575,806
1530,2024-11-27,2024-12-03,Delivered,2282,395
1531,2025-05-21,,Pending,13,396
1532,2025-09-08,,Cancelled,2392,1327
1533,2025-07-31,2025-08-05,Delivered,238,638
1534,2025-04-10,2025-04-18,Delivered,271,1124
1535,2024-12-17,2024-12-27,Delivered,2870,191
1536,2024-10-26,,Pending,787,604
1537,2024-11-05,2024-11-08,Delivered,2397,1448
1538,2025-04-23,,Pending,2073,446
1539,2025-03-26,2025-04-03,Delivered,729,352
1540,2025-07-03,,Cancelled,2947,1282
1541,2025-02-07,,Pending,1531,1436
1542,2025-02-23,2025-02-26,Delivered,359,1077
1543,2025-07-07,,Cancelled,2136,573
1544,2025-09-12,,Pending,1485,1296
1545,2025-09-12,2025-09-20,Delivered,1435,320
1546,2025-09-25,2025-09-30,Delivered,2707,336
1547,2024-10-06,2024-10-12,Delivered,18,352
1548,2025-05-19,2025-05-24,Delivered,1529,391
1549,2025-05-01,2025-05-05,Delivered,1795,259
1550,2024-12-11,2024-12-19,Delivered,316,65
1551,2025-04-12,2025-04-18,Delivered,470,724
1552,2025-02-28,,Pending,995,508
1553,2025-04-24,,Pending,239,281
1554,2024-10-19,,Cancelled,2058,867
1555,2025-06-24,2025-06-29,Delivered,1476,1287
1556,2024-11-27,,Cancelled,247,471
1557,2024-11-28,,Pending,863,627
1558,2025-08-22,2025-08-28,Delivered,77,869
1559,2025-09-18,,Cancelled,2044,336
1560,2024-12-20,2024-12-28,Delivered,2994,246
1561,2025-06-20,2025-06-24,Delivered,2178,620
1562,2025-01-09,2025-01-13,Delivered,1183,869
1563,2025-01-01,2025-01-10,Delivered,794,1356
1564,2025-08-10,2025-08-14,Delivered,318,93
1565,2025-06-02,2025-06-04,Delivered,2667,824
1566,2024-10-23,2024-10-29,Delivered,2622,801
1567,2024-12-08,2024-12-16,Delivered,1416,597
1568,2025-08-10,,Pending,166,337
1569,2025-08-24,,Pending,862,1189
1570,2025-09-24,,Pending,1092,1318
1571,2025-06-16,2025-06-25,Delivered,1221,1495
1572,2024-12-26,2025-01-01,Delivered,2378,317
1573,2025-06-23,,Cancelled,2850,56
1574,2025-02-26,,Pending,2694,1193
1575,2025-07-18,,Pending,2894,153
1576,2025-04-10,,Pending,1507,965
1577,2024-11-01,2024-11-05,Delivered,953,379
1578,2025-02-24,2025-03-06,Delivered,21,935
1579,2025-05-20,,Cancelled,2538,57
1580,2025-03-27,,Cancelled,2898,1207
1581,2024-12-24,,Pending,723,970
1582,2025-03-17,,Cancelled,2245,187
1583,2025-05-13,,Cancelled,2784,992
1584,2025-05-07,2025-05-11,Delivered,443,1297
1585,2025-05-19,,Pending,1129,1175
1586,2025-07-13,,Pending,971,304
1587,2025-03-03,2025-03-05,Delivered,740,1372
1588,2025-08-27,2025-09-06,Delivered,2474,473
1589,2025-04-13,,Cancelled,1186,701
1590,2024-12-14,,Cancelled,576,1417
1591,2025-03-27,,Cancelled,575,1384
1592,2025-05-26,,Pending,1094,39
1593,2025-02-07,2025-02-10,Delivered,943,1330
1594,2025-02-21,2025-02-23,Delivered,1400,934
1595,2025-02-22,2025-02-25,Delivered,2671,136
1596,2025-06-29,2025-07-08,Delivered,861,1297
1597,2025-04-14,2025-04-20,Delivered,1540,868
1598,2025-09-27,,Cancelled,2824,544
1599,2025-05-06,,Cancelled,1473,1240
1600,2025-02-26,2025-03-07,Delivered,1445,1194
1601,2025-07-31,2025-08-02,Delivered,1314,178
1602,2025-01-17,2025-01-27,Delivered,2299,732
1603,2025-01-15,,Cancelled,843,721
1604,2025-08-26,,Cancelled,2463,408
1605,2025-08-04,2025-08-11,Delivered,388,397
1606,2025-06-05,2025-06-10,Delivered,557,1399
1607,2025-04-21,,Cancelled,1485,1392
1608,2025-09-05,2025-09-14,Delivered,651,270
1609,2025-03-29,2025-04-03,Delivered,380,1274
1610,2025-07-13,,Cancelled,2738,483
1611,2025-09-05,,Cancelled,2051,545
1612,2025-06-04,,Cancelled,1434,409
1613,2025-09-07,2025-09-13,Delivered,36,125
1614,2025-09-16,2025-09-22,Delivered,1468,1214
1615,2025-08-02,2025-08-04,Delivered,561,1298
1616,2025-02-23,,Pending,784,1039
1617,2025-09-12,,Pending,2722,472
1618,2025-05-14,2025-05-17,Delivered,1951,589
1619,2025-07-11,2025-07-18,Delivered,2719,1377
1620,2025-07-15,2025-07-21,Delivered,1409,1057
1621,2024-12-30,2025-01-05,Delivered,2808,991
1622,2025-01-04,,Cancelled,1419,211
1623,2025-04-19,,Pending,2214,775
1624,2025-05-08,2025-05-14,Delivered,673,857
1625,2025-06-23,2025-06-26,Delivered,103,247
1626,2025-07-08,2025-07-15,Delivered,342,907
1627,2025-01-12,,Pending,1835,770
1628,2025-03-01,2025-03-07,Delivered,571,1279
1629,2025-04-05,2025-04-14,Delivered,736,376
1630,2025-06-02,2025-06-06,Delivered,349,1143
1631,2025-01-09,,Pending,246,779
1632,2024-12-06,,Pending,2532,74
1633,2025-06-21,2025-06-26,Delivered,1697,316
1634,2024-12-20,,Pending,2382,1440
1635,2025-09-26,,Cancelled,2193,1372
1636,2025-04-15,2025-04-19,Delivered,1267,1481
1637,2025-01-11,2025-01-19,Delivered,291,657
1638,2025-07-22,,Cancelled,116,1344
1639,2025-05-01,2025-05-06,Delivered,2338,610
1640,2025-02-20,2025-02-25,Delivered,2337,158
1641,2025-03-20,,Pending,322,54
1642,2025-09-11,,Pending,2857,6
1643,2024-10-05,,Pending,1454,575
1644,2025-02-14,,Pending,1109,1441
1645,2024-12-29,2025-01-04,Delivered,2786,738
1646,2025-01-22,,Pending,2176,368
1647,2024-10-03,,Cancelled,613,197
1648,2025-01-04,2025-01-08,Delivered,2266,566
1649,2025-04-25,,Cancelled,1147,680
1650,2025-09-17,,Pending,122,1464
1651,2025-06-05,,Cancelled,542,983
1652,2025-08-25,2025-09-01,Delivered,373,706
1653,2024-12-11,,Cancelled,1958,247
1654,2025-04-11,,Cancelled,609,517
1655,2025-06-15,,Cancelled,2153,873
1656,2025-03-26,2025-03-28,Delivered,2750,1042
1657,2025-09-28,2025-10-06,Delivered,2958,1486
1658,2025-09-13,2025-09-18,Delivered,551,1390
1659,2024-11-24,,Pending,261,1454
1660,2025-01-23,2025-02-02,Delivered,2662,249
1661,2025-09-03,2025-09-11,Delivered,1452,437
1662,2025-02-18,2025-02-27,Delivered,2981,1000
1663,2025-06-17,2025-06-27,Delivered,2147,1421
1664,2025-07-01,,Cancelled,1287,784
1665,2024-11-23,2024-11-25,Delivered,1450,972
1666,2025-03-31,2025-04-02,Delivered,2258,1028
1667,2025-06-11,,Pending,472,1104
1668,2025-05-20,,Cancelled,2082,558
1669,2024-11-17,2024-11-26,Delivered,59,336
1670,2024-10-26,2024-10-28,Delivered,672,597
1671,2025-09-24,,Pending,1536,1365
1672,2025-04-28,2025-05-06,Delivered,1686,1323
1673,2025-02-13,2025-02-22,Delivered,2899,390
1674,2025-09-25,2025-10-04,Delivered,1537,162
1675,2025-01-28,,Pending,2839,327
1676,2025-05-01,,Cancelled,2618,1227
1677,2025-04-28,,Pending,485,1313
1678,2025-05-26,,Pending,2353,864
1679,2024-12-27,,Pending,1681,380
1680,2024-11-13,2024-11-22,Delivered,335,572
1681,2025-03-09,2025-03-19,Delivered,354,523
1682,2025-05-04,,Cancelled,2633,1210
1683,2025-01-19,2025-01-26,Delivered,2832,865
1684,2025-06-16,2025-06-19,Delivered,1915,951
1685,2024-11-30,,Cancelled,1920,1311
1686,2025-02-25,2025-02-27,Delivered,1873,83
1687,2024-10-10,2024-10-17,Delivered,1398,1281
1688,2025-09-08,2025-09-14,Delivered,122,1335
1689,2024-12-16,,Pending,1687,961
1690,2025-05-12,,Pending,524,209
1691,2025-05-04,,Cancelled,264,1309
1692,2025-07-12,,Cancelled,2620,873
1693,2025-05-15,,Cancelled,1851,1223
1694,2024-11-14,,Cancelled,85,273
1695,2025-03-25,,Cancelled,883,318
1696,2025-01-14,2025-01-20,Delivered,2642,660
1697,2025-04-19,2025-04-28,Delivered,1678,112
1698,2025-06-04,2025-06-11,Delivered,868,191
1699,2025-03-19,2025-03-25,Delivered,415,1377
1700,2025-04-17,2025-04-26,Delivered,1892,320
1701,2025-02-13,,Pending,230,1153
1702,2025-09-22,,Cancelled,487,705
1703,2025-01-03,,Pending,2460,27
1704,2025-07-19,,Pending,336,1178
1705,2025-06-22,,Cancelled,76,1220
1706,2025-08-14,2025-08-23,Delivered,168,603
1707,2025-08-03,,Pending,1856,322
1708,2025-05-17,2025-05-27,Delivered,1688,866
1709,2025-06-20,2025-06-29,Delivered,2851,999
1710,2025-09-04,,Cancelled,2641,934
1711,2025-07-29,,Pending,1266,1298
1712,2025-06-20,,Pending,340,757
1713,2025-06-04,2025-06-09,Delivered,282,953
1714,2025-05-24,,Pending,2314,311
1715,2024-11-17,,Pending,441,188
1716,2025-02-25,,Cancelled,691,1190
1717,2024-11-22,2024-11-27,Delivered,778,843
1718,2025-03-28,,Pending,798,1368
1719,2025-01-21,,Cancelled,2110,291
1720,2025-07-24,2025-07-31,Delivered,484,117
1721,2024-11-25,,Pending,164,6
1722,2025-02-23,,Cancelled,2928,986
1723,2024-12-11,2024-12-13,Delivered,1078,1022
1724,2025-01-02,2025-01-07,Delivered,2489,598
1725,2024-10-11,2024-10-17,Delivered,577,580
1726,2025-08-29,2025-09-04,Delivered,383,693
1727,2025-04-30,,Pending,944,1026
1728,2024-12-10,,Cancelled,1452,1316
1729,2024-11-14,,Cancelled,1543,972
1730,2024-11-22,,Cancelled,1756,658
1731,2024-10-03,2024-10-10,Delivered,2741,1297
1732,2024-11-04,2024-11-12,Delivered,2905,629
1733,2025-08-09,2025-08-15,Delivered,780,365
1734,2024-12-21,,Pending,1487,608
1735,2025-08-29,,Pending,619,479
1736,2024-11-21,,Pending,196,573
1737,2025-08-16,2025-08-20,Delivered,2267,1054
1738,2025-06-17,2025-06-26,Delivered,531,556
1739,2024-10-11,2024-10-15,Delivered,1064,118
1740,2025-05-30,,Pending,1129,948
1741,2025-01-07,2025-01-10,Delivered,1883,182
1742,2025-01-22,2025-02-01,Delivered,475,1205
1743,2025-09-28,2025-09-30,Delivered,223,568
1744,2025-07-30,2025-08-06,Delivered,2270,1343
1745,2024-12-20,2024-12-29,Delivered,1725,712
1746,2025-04-07,2025-04-14,Delivered,1525,1270
1747,2025-01-13,,Pending,1337,1423
1748,2024-11-12,,Pending,654,1013
1749,2025-08-14,,Cancelled,844,275
1750,2025-08-01,,Pending,1376,933
1751,2025-01-17,2025-01-20,Delivered,2306,1157
1752,2025-03-21,2025-03-23,Delivered,824,729
1753,2024-10-02,2024-10-07,Delivered,1135,121
1754,2025-08-23,,Pending,2038,338
1755,2024-12-09,2024-12-18,Delivered,2865,871
1756,2025-03-07,2025-03-17,Delivered,123,124
1757,2025-09-28,,Pending,1405,953
1758,2025-05-14,,Cancelled,655,722
1759,2024-11-29,2024-12-02,Delivered,1398,1206
1760,2024-12-31,,Pending,1498,51
1761,2025-06-02,2025-06-07,Delivered,2719,556
1762,2025-04-19,2025-04-28,Delivered,1830,1455
1763,2025-02-19,,Pending,1925,855
1764,2025-05-06,2025-05-15,Delivered,1338,1255
1765,2025-04-23,2025-04-28,Delivered,3,759
1766,2025-05-21,,Pending,221,403
1767,2025-07-03,,Cancelled,2546,1310
1768,2025-02-11,,Pending,658,475
1769,2024-10-19,2024-10-25,Delivered,519,1369
1770,2025-01-14,2025-01-24,Delivered,2088,707
1771,2024-10-30,,Pending,2896,1383
1772,2025-03-16,,Pending,716,251
1773,2025-05-24,2025-06-03,Delivered,1543,703
1774,2025-02-10,2025-02-13,Delivered,2748,943
1775,2025-05-03,2025-05-13,Delivered,2198,667
1776,2025-05-10,,Cancelled,2720,486
1777,2025-07-22,,Pending,549,308
1778,2025-03-25,,Cancelled,968,1176
1779,2025-05-15,,Pending,2002,1154
1780,2024-11-20,,Pending,2963,1194
1781,2024-10-02,,Cancelled,2691,171
1782,2024-12-16,,Pending,2723,294
1783,2025-06-08,2025-06-13,Delivered,155,1109
1784,2025-05-27,,Cancelled,2632,717
1785,2025-02-07,2025-02-11,Delivered,477,873
