order_id,order_date,status,total_amount,customer_id
1328,2025-01-15,Cancelled,815.81,28
1329,2024-10-14,Delivered,4185.52,679
1330,2025-01-24,Delivered,4633.97,470
1331,2025-02-16,Cancelled,1375.19,152
1332,2025-01-19,Cancelled,2516.18,610
1333,2025-01-06,Cancelled,1383.93,181
1334,2025-02-16,Delivered,2968.37,195
1335,2025-01-10,Cancelled,3503.45,619
1336,2025-08-25,Pending,4300.76,475
1337,2025-07-09,Pending,3084.26,60
1338,2025-08-11,Delivered,1060.5,980
1339,2025-04-21,Cancelled,3736.53,280
1340,2025-09-02,Cancelled,2996.55,824
1341,2025-07-11,Pending,1906.55,498
1342,2024-12-12,Delivered,2666.86,319
1343,2025-02-09,Delivered,4776,687
1344,2025-07-03,Cancelled,4644.31,315
1345,2025-01-13,Pending,3582.04,356
1346,2025-07-20,Pending,1712.18,70
1347,2025-09-06,Cancelled,4193.27,511
1348,2025-03-06,Delivered,2098.94,615
1349,2025-05-01,Cancelled,895.59,262
1350,2025-08-04,Pending,1721.31,363
1351,2024-10-12,Cancelled,2712.53,989
1352,2025-04-05,Pending,2205.98,416
1353,2024-10-04,Delivered,4190.39,602
1354,2024-12-14,Cancelled,1520.92,214
1355,2025-07-07,Cancelled,2200.12,873
1356,2025-07-18,Delivered,3867.08,956
1357,2024-11-22,Cancelled,2406.1,979
1358,2025-09-28,Cancelled,2482.42,853
1359,2025-08-22,Pending,3333.25,923
1360,2025-02-08,Cancelled,3236.37,503
1361,2025-07-06,Delivered,4059.31,607
1362,2025-05-23,Cancelled,404.88,259
1363,2025-01-13,Delivered,740.25,252
1364,2025-02-23,Delivered,3781.83,947
1365,2025-02-13,Pending,1244.85,15
1366,2025-03-18,Delivered,1738.37,146
1367,2025-09-03,Pending,1519.32,703
1368,2025-07-03,Delivered,1491.33,119
1369,2025-06-17,Delivered,3535.65,755
1370,2025-01-18,Delivered,3292.37,257
1371,2025-01-15,Delivered,2142.37,579
1372,2025-03-12,Delivered,2262.96,370
1373,2024-11-23,Delivered,808.67,686
1374,2025-03-05,Delivered,1769.35,625
1375,2024-11-29,Pending,4414.23,63
1376,2025-03-16,Cancelled,1717.14,104
1377,2025-03-10,Delivered,4923.28,645
1378,2025-01-03,Pending,3941.47,729
1379,2025-06-22,Cancelled,4783.8,603
1380,2024-10-28,Delivered,4733.8,882
1381,2025-08-02,Delivered,3870.21,49
1382,2025-04-04,Delivered,2061.84,409
1383,2025-03-08,Pending,3573.44,653
1384,2025-05-08,Delivered,287.07,538
1385,2024-10-29,Delivered,1562.64,192
1386,2024-12-10,Delivered,810.43,738
1387,2025-04-18,Pending,821.22,364
1388,2025-03-03,Delivered,1570.66,780
1389,2025-02-10,Pending,1989.75,250
1390,2025-04-03,Cancelled,1205.77,158
1391,2025-07-11,Delivered,2375.91,520
1392,2025-03-12,Delivered,1259.19,931
1393,2024-11-16,Cancelled,4224.01,514
1394,2025-09-16,Pending,4830.43,44
1395,2025-03-29,Cancelled,4995.83,641
1396,2025-07-31,Pending,4238.91,36
1397,2025-09-09,Delivered,4628.31,766
1398,2025-08-30,Cancelled,2273.12,893
1399,2024-10-03,Cancelled,2768.51,454
1400,2024-11-10,Delivered,3067.29,790
1401,2025-08-02,Delivered,3329.35,807
1402,2025-09-08,Cancelled,244.89,610
1403,2025-02-18,Delivered,1991.21,277
1404,2025-08-13,Cancelled,1306.05,642
1405,2025-05-28,Cancelled,472.06,547
1406,2024-11-10,Pending,1856.12,269
1407,2025-04-03,Delivered,3052.63,605
1408,2025-05-18,Delivered,4071.74,176
1409,2025-08-28,Delivered,193.03,555
1410,2025-09-19,Pending,2404.32,654
1411,2025-03-31,Cancelled,4315.84,6
1412,2024-12-14,Delivered,406.18,227
1413,2025-01-27,Cancelled,4860.56,740
1414,2025-07-14,Pending,3503.69,995
1415,2024-11-04,Delivered,2120.79,499
1416,2024-10-10,Pending,2081.67,357
1417,2025-02-28,Pending,4882.3,299
1418,2025-04-08,Delivered,4838.49,883
1419,2025-09-20,Delivered,991.89,746
1420,2024-10-19,Cancelled,1806.06,537
1421,2025-07-11,Pending,2626.87,878
1422,2025-03-31,Pending,1998.94,82
1423,2025-01-10,Cancelled,4519.75,516
1424,2025-09-17,Delivered,676.54,845
1425,2025-08-04,Cancelled,1411.23,696
1426,2025-06-15,Delivered,2795.15,121
1427,2025-02-06,Delivered,1228.16,64
1428,2025-02-20,Cancelled,4100.17,764
1429,2024-12-11,Delivered,4437.13,763
1430,2024-12-11,Pending,771.54,14
1431,2025-02-26,Cancelled,2974.98,99
1432,2025-01-04,Pending,1010.37,591
1433,2025-03-20,Delivered,3969.34,282
1434,2025-02-18,Delivered,2372.78,633
1435,2025-04-16,Delivered,4898.53,679
1436,2025-03-30,Delivered,2406.02,34
1437,2024-11-19,Pending,945.97,536
1438,2024-11-15,Pending,2511.79,65
1439,2025-03-06,Pending,3440.3,576
1440,2025-02-04,Delivered,4213.81,242
1441,2025-02-25,Cancelled,151.41,163
1442,2025-06-01,Delivered,3343.36,984
1443,2025-07-01,Cancelled,3764.78,426
1444,2025-02-23,Pending,2086.87,369
1445,2024-11-28,Pending,2334.94,601
1446,2025-03-01,Delivered,3693.51,430
1447,2025-09-16,Delivered,3407.68,611
1448,2024-09-28,Pending,2880.44,301
1449,2024-10-16,Delivered,134.96,242
1450,2025-09-06,Pending,1769.5,34
1451,2025-04-20,Cancelled,1431.24,997
1452,2025-05-10,Pending,3685.31,250
1453,2025-02-20,Pending,1734.87,609
1454,2024-11-05,Cancelled,2934.6,957
1455,2025-05-19,Cancelled,3481.55,727
1456,2024-12-12,Pending,1765.4,48
1457,2025-06-02,Cancelled,3943.68,69
1458,2025-06-05,Delivered,3731.01,311
1459,2025-03-22,Cancelled,4341.82,962
1460,2025-09-04,Pending,392.65,500
1461,2025-06-15,Delivered,2425.07,459
1462,2025-08-17,Pending,502.11,697
1463,2024-11-06,Pending,3677.87,320
1464,2025-02-21,Delivered,2169.89,911
1465,2025-05-10,Cancelled,4457.9,680
1466,2025-07-26,Pending,1206.26,659
1467,2024-10-17,Pending,3709.53,881
1468,2025-02-12,Cancelled,1226.66,886
1469,2025-06-30,Delivered,776.48,75
1470,2025-09-15,Cancelled,3866.72,326
1471,2025-09-11,Pending,4892.86,558
1472,2024-11-25,Pending,3042.86,24
1473,2025-02-05,Cancelled,4811.28,241
1474,2024-10-11,Pending,940,57
1475,2025-09-18,Pending,2086.53,800
1476,2024-10-18,Delivered,1202.18,326
1477,2025-02-25,Pending,3363.12,843
1478,2024-11-16,Delivered,962.01,994
1479,2024-10-24,Pending,1249.44,513
1480,2025-05-12,Cancelled,2236.81,415
1481,2024-10-04,Pending,2781.04,58
1482,2024-12-17,Pending,2211.89,911
1483,2025-04-14,Pending,1821.89,910
1484,2024-11-08,Cancelled,378.95,984
1485,2024-11-15,Delivered,4877.74,650
1486,2024-12-10,Cancelled,3299.73,175
1487,2025-02-08,Delivered,4009.92,447
1488,2025-07-23,Cancelled,3369.25,387
1489,2024-11-12,Pending,4791.87,369
1490,2025-07-05,Cancelled,1346.37,568
1491,2024-11-12,Cancelled,3465.28,999
1492,2025-01-11,Delivered,4154.63,759
1493,2025-01-08,Delivered,783.62,132
1494,2024-12-15,Delivered,2384.92,350
1495,2025-04-09,Pending,4293.96,552
1496,2025-04-13,Cancelled,985.34,857
1497,2025-07-08,Pending,1787.67,174
1498,2025-04-09,Delivered,2837.9,108
1499,2024-10-12,Cancelled,2064.5,431
1500,2025-04-19,Cancelled,2419.06,791
1501,2024-12-20,Pending,1735.94,381
1502,2024-11-13,Cancelled,3978.03,73
1503,2024-12-29,Delivered,1983.3,759
1504,2024-12-05,Pending,1545.6,480
1505,2025-06-21,Pending,4485.18,709
1506,2025-09-04,Pending,2875.45,983
1507,2025-05-04,Pending,3275.73,582
1508,2025-04-11,Delivered,3207.16,458
1509,2025-07-21,Pending,1098.71,303
1510,2024-12-17,Delivered,3896.21,748
1511,2025-09-02,Pending,3313.45,589
1512,2025-07-06,Delivered,871.78,844
1513,2025-04-26,Delivered,2555.34,73
1514,2024-10-18,Cancelled,1170.83,15
1515,2025-02-01,Pending,1721.06,885
1516,2024-12-17,Delivered,1934.23,216
1517,2025-08-13,Cancelled,3143.64,475
1518,2025-08-18,Delivered,1920.26,706
1519,2025-08-01,Delivered,487.42,768
1520,2025-04-10,Pending,4462.55,554
1521,2025-06-14,Pending,3025.66,131
1522,2025-04-03,Pending,2340.45,269
1523,2024-11-12,Pending,4095.1,161
1524,2024-12-08,Pending,2228.55,657
1525,2025-07-03,Delivered,3747.67,205
1526,2024-12-06,Pending,2963.15,656
1527,2025-01-29,Pending,2560.68,397
1528,2024-12-04,Pending,3062.36,511
1529,2025-08-13,Cancelled,3358.44,703
1530,2025-08-01,Delivered,4487.13,625
1531,2024-12-11,Cancelled,406.45,212
1532,2025-02-11,Cancelled,3688.54,493
1533,2025-03-21,Delivered,4487.6,70
1534,2025-09-18,Delivered,1031.04,530
1535,2025-01-05,Cancelled,3817.02,944
1536,2025-02-03,Cancelled,3528.83,113
1537,2024-12-02,Delivered,813.21,321
1538,2024-10-09,Cancelled,2190.02,637
1539,2025-02-16,Cancelled,1177.99,752
1540,2025-03-06,Cancelled,2386.5,587
1541,2025-04-29,Delivered,4756.18,831
1542,2025-07-02,Pending,1184.69,333
1543,2024-11-20,Cancelled,1050.6,628
1544,2025-07-29,Pending,4877.02,509
1545,2025-01-03,Pending,2169.51,319
1546,2024-12-07,Cancelled,3550.31,15
1547,2025-05-31,Cancelled,2016.46,153
1548,2025-01-21,Pending,823.29,244
1549,2024-11-12,Delivered,4938.9,569
1550,2024-11-09,Cancelled,3373.12,852
1551,2025-03-19,Cancelled,1616.68,778
1552,2025-09-28,Delivered,1996.17,279
1553,2025-06-06,Cancelled,2502.42,297
1554,2024-10-15,Delivered,4985.42,485
1555,2025-06-05,Delivered,3316.39,137
1556,2025-07-26,Pending,2928.66,738
1557,2025-06-02,Pending,4721.18,761
1558,2024-11-21,Delivered,3752.97,231
1559,2024-11-30,Pending,4504.86,142
1560,2025-04-19,Delivered,3312.39,44
1561,2024-12-22,Cancelled,2999.09,805
1562,2025-08-11,Cancelled,4692.5,792
1563,2024-12-27,Delivered,1682.52,943
1564,2025-07-07,Delivered,2598.2,977
1565,2024-10-14,Cancelled,250.96,642
1566,2025-01-14,Pending,4143.41,760
1567,2025-09-04,Cancelled,1515.1,891
1568,2025-04-07,Pending,335.14,91
1569,2024-11-28,Delivered,4552.01,831
1570,2025-09-26,Pending,1753.66,703
1571,2025-09-28,Pending,3377.91,24
1572,2025-04-27,Cancelled,2812.76,294
1573,2024-10-28,Delivered,4367.01,156
1574,2025-07-14,Pending,4100.95,361
1575,2025-03-17,Cancelled,2062.15,67
1576,2025-04-09,Pending,699.61,775
1577,2025-02-26,Delivered,1863.4,296
1578,2024-12-28,Pending,3509.85,237
1579,2025-01-06,Delivered,4835.2,46
1580,2024-11-04,Pending,3592.43,678
1581,2025-09-24,Cancelled,4467.1,819
1582,2024-12-06,Pending,3919.64,659
1583,2025-02-25,Cancelled,3706.27,714
1584,2025-07-03,Delivered,3447.24,377
1585,2025-04-06,Cancelled,508.31,874
1586,2025-02-18,Delivered,3576.61,53
1587,2024-11-03,Pending,1462.98,604
1588,2024-11-14,Cancelled,4481.93,587
1589,2024-10-14,Delivered,2790.03,222
1590,2025-06-04,Cancelled,3948.93,159
1591,2024-12-18,Delivered,973.6,958
1592,2024-12-04,Delivered,412.66,3
1593,2024-10-12,Cancelled,2495.06,4
1594,2025-06-19,Delivered,4559.84,570
1595,2025-04-06,Pending,3152.48,167
1596,2024-09-30,Cancelled,2939.87,109
1597,2025-08-04,Pending,3116.08,780
1598,2025-08-28,Cancelled,2142.57,311
1599,2024-12-03,Delivered,4833.99,926
1600,2024-12-07,Delivered,2933.74,433
1601,2025-06-27,Delivered,4002.95,898
1602,2025-04-04,Pending,4457.68,24
1603,2025-03-28,Cancelled,1216.19,651
1604,2025-07-04,Pending,1316.6,443
1605,2025-02-21,Pending,2436.91,899
1606,2025-04-02,Delivered,1253.16,773
1607,2025-05-20,Delivered,1299.12,288
1608,2025-05-21,Delivered,1522.02,267
1609,2025-04-24,Pending,695.28,568
1610,2025-09-10,Pending,3197.46,222
1611,2024-11-28,Pending,3062.86,550
1612,2025-05-29,Cancelled,1962.75,125
1613,2025-02-24,Pending,849.83,97
1614,2024-10-28,Pending,1855.96,89
1615,2024-11-19,Delivered,1495.49,920
1616,2025-01-13,Delivered,3869.97,889
1617,2025-07-02,Cancelled,3420.5,368
1618,2025-09-06,Cancelled,4802.74,745
1619,2025-08-20,Pending,3758.89,558
1620,2025-09-12,Cancelled,1593.4,516
1621,2025-01-20,Cancelled,1834.5,571
1622,2025-05-31,Cancelled,4227.61,657
1623,2025-09-15,Pending,4412.06,527
1624,2025-06-17,Delivered,972.68,6
1625,2024-10-03,Cancelled,449.65,527
1626,2025-02-14,Cancelled,2627.94,291
1627,2025-06-06,Delivered,2303.72,235
1628,2024-11-26,Pending,3865.88,893
1629,2024-10-15,Cancelled,270.58,86
1630,2025-01-03,Cancelled,3463.79,470
1631,2025-01-21,Cancelled,4847.07,83
1632,2025-07-17,Pending,2127.89,422
1633,2025-02-10,Delivered,4803.64,361
1634,2025-03-06,Delivered,2951.73,308
1635,2025-04-07,Delivered,2662.73,813
1636,2025-06-13,Cancelled,588.63,867
1637,2025-05-26,Delivered,4849.31,815
1638,2025-01-05,Delivered,2859.88,431
1639,2025-03-14,Delivered,1789,130
1640,2024-12-29,Cancelled,1652.74,484
1641,2025-07-21,Cancelled,3475.56,946
1642,2024-12-05,Cancelled,4108.82,636
1643,2025-09-05,Pending,1557.98,526
1644,2025-01-20,Delivered,382.09,484
1645,2024-12-17,Delivered,1336.56,218
1646,2024-10-22,Delivered,1987.08,317
1647,2024-10-08,Pending,129.88,497
1648,2025-06-30,Cancelled,574.48,232
1649,2025-01-25,Delivered,3080.47,871
1650,2025-01-18,Delivered,4463.02,606
1651,2025-09-24,Cancelled,2211.26,252
1652,2024-10-15,Pending,2764.46,918
1653,2025-07-28,Pending,4567.27,642
1654,2025-09-26,Cancelled,3358.88,832
1655,2025-05-15,Pending,3257.55,944
1656,2025-09-20,Delivered,1162.49,549
1657,2025-05-02,Cancelled,3994.24,732
1658,2025-04-11,Delivered,4575.3,386
1659,2025-05-25,Cancelled,697.72,166
1660,2025-08-06,Pending,3385.08,466
1661,2025-07-12,Delivered,1025.27,385
1662,2025-03-07,Pending,3144.08,962
1663,2024-10-05,Delivered,3115.33,239
1664,2025-09-06,Pending,2025.89,620
1665,2025-08-26,Cancelled,4581.48,273
1666,2025-01-01,Pending,2568.32,991
1667,2024-10-11,Cancelled,679.36,328
1668,2025-02-22,Delivered,4708.31,246
1669,2025-04-16,Delivered,981.95,882
1670,2025-05-28,Cancelled,4432.67,660
1671,2025-08-29,Delivered,1130.17,182
1672,2025-07-14,Pending,4489.93,358
1673,2025-04-12,Delivered,864.52,990
1674,2025-05-18,Delivered,4194.91,143
1675,2025-09-19,Pending,4086.82,291
1676,2025-03-21,Delivered,1324.3,971
1677,2025-05-16,Pending,1306.9,795
1678,2025-01-29,Delivered,977.1,994
1679,2025-07-19,Cancelled,2964.22,428
1680,2025-07-22,Pending,1591.14,83
1681,2024-12-28,Delivered,4584.21,180
1682,2025-04-19,Cancelled,4033.96,648
1683,2025-01-11,Pending,4836.25,563
1684,2024-12-24,Delivered,4057.36,740
1685,2025-01-23,Delivered,4640.82,434
1686,2025-01-30,Delivered,3983.11,687
1687,2024-11-01,Pending,1891.86,46
1688,2024-10-16,Pending,4944.62,219
1689,2025-03-20,Cancelled,4126.9,423
1690,2025-05-03,Delivered,655.35,260
1691,2024-11-11,Delivered,4940.17,238
1692,2025-05-21,Delivered,2428.96,112
1693,2025-07-23,Delivered,2628.15,95
1694,2025-07-10,Delivered,4733.05,649
1695,2024-12-31,Cancelled,4600.11,847
1696,2024-10-10,Delivered,1047.54,841
1697,2025-06-05,Pending,2659.75,773
1698,2025-06-21,Cancelled,1304.48,554
1699,2024-10-26,Delivered,1470.29,194
1700,2025-05-22,Delivered,2756.21,693
1701,2025-03-05,Pending,1697.74,697
1702,2025-08-22,Pending,2203.7,830
1703,2025-08-23,Cancelled,1363.92,527
1704,2025-03-29,Cancelled,2779.18,578
1705,2025-07-27,Cancelled,3867.2,628
1706,2025-05-14,Delivered,3019.17,474
1707,2025-08-11,Cancelled,3450.59,493
1708,2025-08-07,Cancelled,1866.86,621
1709,2024-12-15,Pending,1102.2,695
1710,2024-12-09,Pending,3882.45,433
1711,2024-10-20,Pending,265.6,891
1712,2025-01-13,Pending,4612.01,460
1713,2025-06-13,Delivered,352.48,406
1714,2025-08-02,Pending,3114.62,536
1715,2024-11-02,Cancelled,2208.89,186
1716,2025-07-04,Cancelled,282.42,967
1717,2024-10-22,Delivered,1496.09,361
1718,2024-11-15,Cancelled,2545.54,224
1719,2025-03-19,Delivered,840.58,940
1720,2025-09-25,Cancelled,3339.85,550
1721,2024-11-07,Pending,2460.59,55
1722,2025-02-05,Delivered,2087.18,126
1723,2025-04-14,Cancelled,4621.25,105
1724,2025-07-12,Delivered,438.43,17
1725,2025-09-13,Cancelled,2035.28,505
1726,2024-12-02,Cancelled,3983.06,463
1727,2025-07-27,Pending,4030.74,384
1728,2024-12-13,Pending,1338.79,814
1729,2025-08-09,Delivered,4798.93,393
1730,2025-08-09,Cancelled,2610.2,501
1731,2025-06-02,Cancelled,2648.25,927
1732,2025-09-17,Pending,4028.01,30
1733,2025-02-12,Cancelled,584.17,736
1734,2025-04-22,Pending,1075.74,756
1735,2025-04-20,Pending,1879.79,287
1736,2025-04-16,Pending,1659.46,54
1737,2025-09-08,Cancelled,4659.67,260
1738,2025-02-04,Delivered,3162.7,908
1739,2025-03-31,Cancelled,4111.93,677
1740,2024-12-05,Cancelled,3694.72,401
1741,2025-04-14,Pending,3749.14,107
1742,2024-12-31,Cancelled,3409.86,349
1743,2025-05-14,Pending,4714.58,482
1744,2024-11-06,Cancelled,1235.57,82
1745,2025-02-18,Pending,1071.44,378
1746,2025-08-25,Pending,2161.94,550
1747,2025-02-24,Pending,2816.77,108
1748,2024-12-20,Cancelled,4693.61,757
1749,2024-12-17,Pending,3722.44,520
1750,2025-01-18,Delivered,4790.33,551
1751,2025-02-27,Delivered,4555.1,463
1752,2025-03-23,Pending,330,456
1753,2025-04-30,Cancelled,4479.06,572
1754,2025-03-26,Delivered,3825.8,627
1755,2024-10-07,Cancelled,3019.55,513
1756,2024-12-16,Delivered,738.17,846
1757,2025-07-08,Pending,2932.21,953
1758,2024-10-03,Delivered,672.56,693
1759,2025-05-16,Cancelled,3229.51,336
1760,2024-10-20,Cancelled,2137.56,73
1761,2025-02-10,Cancelled,3503.73,283
1762,2025-04-07,Delivered,3269.66,28
1763,2025-05-19,Cancelled,2147.62,868
1764,2025-04-12,Pending,4295.91,359
1765,2025-01-16,Pending,2590.77,681
1766,2025-09-18,Pending,1532.97,354
1767,2024-12-18,Delivered,806.49,750
1768,2024-11-24,Delivered,1549.5,482
1769,2025-03-04,Cancelled,3976.82,637
1770,2025-07-08,Pending,2885.78,184
1771,2025-07-09,Delivered,3546.7,264
1772,2024-11-20,Pending,184.05,102
1773,2024-10-28,Cancelled,1403.06,474
1774,2025-03-22,Delivered,4110.27,508
1775,2025-05-18,Cancelled,3793.04,420
1776,2025-07-16,Cancelled,4258.79,47
1777,2024-10-14,Cancelled,2288.6,432
1778,2025-06-29,Cancelled,4122.26,504
1779,2025-05-30,Cancelled,303.22,76
1780,2025-08-07,Pending,4657.91,815
1781,2025-07-10,Pending,3533.51,347
1782,2024-10-26,Delivered,3877.87,538
1783,2025-08-18,Cancelled,3339.91,649
1784,2025-07-17,Pending,3726.71,384
1785,2025-07-19,Pending,2209.95,566
1786,2025-06-21,Pending,359,35
1787,2025-01-08,Pending,607.7,870
1788,2025-09-27,Cancelled,4232.3,403
1789,2025-08-23,Delivered,1616.05,561
1790,2025-07-26,Cancelled,1039.57,890
1791,2024-10-02,Cancelled,3392.43,662
1792,2025-04-04,Pending,2458.33,745
1793,2025-03-31,Pending,1903.29,832
1794,2025-03-14,Pending,4187.43,815
1795,2025-04-25,Delivered,3747.51,116
1796,2025-01-28,Cancelled,4350.81,272
1797,2025-06-26,Delivered,4685.85,303
1798,2025-02-23,Cancelled,932.37,77
1799,2025-09-02,Delivered,2670.78,179
1800,2025-06-24,Cancelled,1498.6,335
1801,2025-01-24,Cancelled,4466.04,315
1802,2025-05-19,Delivered,3125.51,616
1803,2025-03-19,Delivered,4296.75,993
1804,2025-09-02,Pending,3434.96,961
1805,2025-02-09,Delivered,3097.79,261
1806,2025-03-15,Cancelled,1835.83,706
1807,2025-06-14,Delivered,2454.82,965
1808,2025-02-14,Delivered,646.54,693
1809,2025-04-03,Delivered,3576.44,200
1810,2025-05-21,Pending,1076.14,152
1811,2025-01-25,Pending,233.05,939
1812,2025-07-15,Pending,2059.85,285
1813,2024-10-12,Cancelled,4912.06,347
1814,2025-06-07,Cancelled,3613.04,175
1815,2024-11-23,Delivered,1536.37,304
1816,2025-03-23,Pending,1676.21,364
1817,2025-05-15,Cancelled,2138.68,477
1818,2025-09-18,Delivered,3055.45,46
1819,2025-04-01,Pending,311.38,31
1820,2025-09-27,Cancelled,3347.25,763
1821,2025-03-19,Pending,847.15,270
1822,2025-05-22,Pending,4282.43,670
1823,2025-07-10,Pending,2357.74,678
1824,2025-02-14,Cancelled,2616.31,838
1825,2025-07-16,Cancelled,4474.13,366
1826,2024-11-07,Cancelled,1482.99,335
1827,2025-05-29,Delivered,2649.48,47
1828,2025-06-02,Pending,4419.92,747
1829,2024-11-18,Cancelled,1950.09,112
1830,2025-04-26,Cancelled,1367.59,491
1831,2025-03-05,Delivered,1759.54,13
1832,2024-10-27,Delivered,1130.45,442
1833,2025-04-06,Delivered,939.35,771
1834,2025-08-03,Cancelled,1605.16,4
1835,2025-03-03,Pending,4883.68,770
1836,2025-04-06,Pending,4839,952
1837,2025-09-06,Delivered,2201.94,884
1838,2025-06-30,Delivered,2257.64,57
1839,2025-03-13,Cancelled,3949.26,893
1840,2025-06-25,Delivered,1859.48,393
1841,2025-04-24,Delivered,3299.79,777
1842,2025-04-26,Delivered,2031.62,207
1843,2025-09-16,Pending,2339.41,530
1844,2025-05-15,Pending,4970.62,788
1845,2025-03-23,Cancelled,1775.5,58
1846,2025-07-20,Cancelled,1441.08,710
1847,2025-05-19,Cancelled,3444.69,712
1848,2025-08-22,Delivered,4461.48,696
1849,2025-07-17,Pending,3271.01,543
1850,2025-03-14,Pending,322.07,595
1851,2025-03-29,Cancelled,3934.72,437
1852,2025-01-02,Pending,452.82,111
1853,2025-03-01,Cancelled,1443.97,581
1854,2025-07-23,Pending,4768.54,475
1855,2025-03-12,Delivered,1314.55,584
1856,2024-10-10,Delivered,1881.58,330
1857,2025-04-14,Delivered,1476.57,976
1858,2025-03-10,Pending,4267.92,358
1859,2025-05-12,Pending,2945.04,968
1860,2025-01-18,Cancelled,3128.76,426
1861,2025-08-04,Pending,3875.26,13
1862,2024-10-31,Pending,4705.29,770
1863,2025-02-10,Delivered,1818.4,661
1864,2025-07-29,Cancelled,4614.89,444
1865,2025-09-17,Cancelled,4758.17,996
1866,2025-04-17,Delivered,4945.27,120
1867,2024-12-09,Delivered,2789.83,908
1868,2025-02-07,Delivered,3697.01,939
1869,2025-09-27,Delivered,3264.25,414
1870,2025-06-30,Cancelled,4538.49,145
1871,2025-04-02,Pending,696.22,995
1872,2024-12-31,Delivered,956.11,183
1873,2025-03-09,Delivered,1226.3,468
1874,2025-09-17,Pending,1592.93,475
1875,2024-11-11,Cancelled,1820.5,267
1876,2025-05-25,Delivered,2956.04,791
1877,2024-11-27,Pending,3806.57,782
1878,2024-12-27,Pending,2356.88,652
1879,2025-04-22,Cancelled,256.01,552
1880,2025-05-05,Delivered,3003.63,185
1881,2024-12-03,Delivered,4756.46,385
1882,2025-06-19,Pending,1541.3,766
1883,2024-10-07,Pending,3757.97,139
1884,2025-01-12,Pending,3177.22,4
1885,2024-11-29,Pending,2653.73,772
1886,2024-12-01,Cancelled,4998.1,650
1887,2025-08-25,Cancelled,1581.67,433
1888,2025-04-08,Cancelled,2017.83,249
1889,2025-09-11,Delivered,764.1,866
1890,2025-01-23,Pending,615.4,103
1891,2024-10-04,Pending,4940.92,225
1892,2025-09-11,Cancelled,4218.77,875
1893,2025-04-22,Delivered,2582.19,473
1894,2024-12-15,Pending,1112.24,305
1895,2025-07-31,Pending,1783.59,926
1896,2025-03-09,Pending,4084.84,523
1897,2025-05-17,Cancelled,1924.05,534
1898,2024-12-28,Pending,1350.48,125
1899,2025-07-02,Pending,3580.9,579
1900,2025-05-16,Delivered,242.94,504
1901,2025-03-24,Cancelled,4786.83,68
1902,2024-12-12,Cancelled,3832.46,140
1903,2025-01-09,Delivered,2379.22,107
1904,2025-09-18,Pending,2761.17,939
1905,2024-11-26,Pending,823.77,753
1906,2025-09-27,Pending,1134.57,528
1907,2025-07-30,Cancelled,4367.82,12
1908,2024-09-28,Delivered,1491.95,114
1909,2024-10-30,Delivered,3047.05,767
1910,2025-05-27,Delivered,2365.6,988
1911,2025-03-17,Pending,3777.78,483
1912,2025-01-10,Delivered,2762.66,67
1913,2025-04-26,Cancelled,2550.37,719
1914,2025-05-02,Cancelled,4606.91,276
1915,2024-12-28,Cancelled,3246.57,95
1916,2025-01-22,Delivered,4106.1,910
1917,2025-01-03,Cancelled,4148.88,696
1918,2024-10-20,Cancelled,2209.93,903
1919,2025-05-05,Cancelled,4105.17,468
1920,2025-06-02,Delivered,4643.23,185
1921,2024-11-11,Pending,3986.5,728
1922,2024-12-20,Pending,1845.48,628
1923,2025-06-06,Pending,1572.6,633
1924,2025-07-25,Pending,321.85,837
1925,2025-07-05,Cancelled,2685.28,488
1926,2025-03-11,Cancelled,2518.72,254
1927,2025-06-15,Pending,184.15,890
1928,2025-02-24,Delivered,2931.93,139
1929,2024-10-24,Delivered,838.02,26
1930,2025-05-30,Delivered,2553.34,639
1931,2025-08-20,Pending,408.16,595
1932,2024-11-08,Pending,4038.3,533
1933,2025-01-04,Pending,954.84,896
1934,2025-08-16,Cancelled,3624.64,113
1935,2024-11-01,Delivered,3927.93,363
1936,2025-06-09,Cancelled,4739.29,477
1937,2025-06-08,Cancelled,4566.05,663
1938,2024-10-31,Pending,232.88,733
1939,2024-10-28,Pending,4999.3,261
1940,2024-11-04,Cancelled,616.82,251
1941,2025-02-27,Delivered,366.99,735
1942,2025-01-16,Cancelled,4904.79,799
1943,2024-10-18,Pending,788.64,106
1944,2024-10-05,Cancelled,4649.14,133
1945,2025-03-24,Cancelled,1896.01,128
1946,2024-10-16,Pending,2080.2,572
1947,2025-08-27,Cancelled,3767.24,966
1948,2025-02-10,Cancelled,1175.05,804
1949,2024-11-03,Delivered,2582.65,307
1950,2025-02-01,Pending,2488.98,446
1951,2025-09-17,Pending,576.16,712
1952,2025-05-09,Pending,4661.94,688
1953,2024-12-24,Delivered,835.91,304
1954,2025-01-08,Delivered,3106.86,758
1955,2025-03-31,Cancelled,350.22,951
1956,2025-03-17,Delivered,2230.68,608
1957,2024-11-08,Cancelled,3087.27,544
1958,2024-11-25,Cancelled,4642.18,613
1959,2025-07-10,Pending,4975.66,842
1960,2025-06-29,Delivered,4947.95,251
1961,2025-02-28,Cancelled,436.55,899
1962,2025-09-20,Cancelled,606.92,70
1963,2025-09-10,Pending,3082.71,405
1964,2025-03-10,Pending,2870.45,562
1965,2025-08-26,Pending,4803.47,238
1966,2025-01-03,Delivered,4397.32,302
1967,2024-12-07,Cancelled,260.2,981
