product_id,order_id,unit_price,quantity
960,1016,1807.68,1
926,1016,2919.22,3
1223,1016,620.82,1
251,1017,2645.46,2
1220,1017,732.87,1
1330,1017,525.43,5
590,1017,201.21,5
1034,1018,2576.93,3
781,1018,335.62,4
302,1018,2726.75,2
1685,1019,2197.35,1
748,1020,565.98,3
708,1020,1837.33,4
11,1020,1918.99,2
879,1020,1803.98,5
632,1021,2093.83,3
781,1021,1167.34,5
1687,1021,397.25,1
41,1022,343.96,5
47,1022,1974.95,1
197,1022,1186.02,3
1029,1022,1130.71,4
1310,1023,1412.74,3
1298,1023,938.43,5
1224,1023,110.67,2
327,1023,1459.16,1
1175,1024,654.2,4
1002,1025,1455.16,3
1689,1025,2856.67,4
961,1026,1547.16,3
510,1026,1161.25,3
973,1027,599.47,1
1506,1028,1056.3,1
1978,1029,941.89,2
1353,1029,1197.71,3
1970,1029,2804.69,2
1277,1030,1008.6,3
836,1030,1254.6,2
743,1030,1964.9,3
1903,1030,603.65,3
251,1031,2408.1,1
109,1031,1510.01,1
1149,1032,2368.44,2
1121,1032,1282.65,1
165,1033,1076.64,2
1597,1034,255.97,4
663,1035,2674,3
1102,1035,1171.52,4
1445,1035,1193.39,3
936,1035,1838.72,3
639,1036,2753.28,1
484,1036,923.14,4
749,1036,154.26,3
1581,1036,2138.86,4
808,1037,1471.33,5
428,1037,725.97,3
1846,1037,1887.15,2
1083,1038,963.46,2
1832,1039,1616.34,4
126,1040,2461.29,3
1455,1040,2919.94,4
1921,1041,2538.32,4
1340,1041,2956.99,5
777,1041,1834.01,2
1517,1041,671.05,1
1433,1042,2009.04,3
1940,1042,2617.87,4
297,1042,728.75,3
1423,1042,1727.96,1
315,1043,2165.29,4
674,1043,302.08,1
460,1043,1895.71,2
1795,1043,1299.01,2
77,1044,2511.44,2
1049,1044,2621.29,3
878,1044,1655.35,2
1691,1044,2899.22,3
958,1045,2989.58,1
1862,1045,1456.48,2
730,1045,518.98,2
1682,1046,1536.44,4
1101,1046,2444.21,1
873,1046,1907.44,4
1976,1047,2727.21,3
1815,1047,319.29,1
959,1047,1204.17,3
1365,1047,2073.69,5
633,1048,1483.5,2
299,1049,1433.55,5
1603,1049,2551.81,5
279,1050,134.91,5
492,1050,709.11,3
821,1050,63.49,3
702,1051,1967.48,3
1945,1052,2003.25,5
1088,1052,132.7,1
509,1052,2257.28,4
735,1052,1187.76,2
798,1053,1164.61,3
1440,1053,318.5,4
1574,1053,1925.25,2
1044,1054,1431.33,3
488,1054,1615.13,3
1018,1054,409.06,4
574,1054,1392.07,4
1008,1055,800.28,1
141,1055,2939.18,2
845,1055,1618.94,5
1566,1056,1443.37,1
1871,1056,2521.51,1
489,1056,1525.13,1
1628,1056,2832.3,4
761,1057,64.98,4
300,1058,2994.96,2
460,1058,1917.79,1
1344,1058,819.02,5
1895,1059,2774.76,4
783,1059,259.58,3
15,1059,1637.58,5
850,1060,2573.59,2
1724,1060,1345.46,1
1213,1060,1556.49,5
1874,1060,1783.12,5
1847,1061,1620.13,4
578,1061,69.46,4
770,1061,1728.69,1
1638,1062,279.53,4
1653,1062,275.31,4
1447,1063,2263.9,5
1448,1064,1682.75,4
1442,1064,2456.09,4
1400,1064,1199.61,2
1733,1064,67.86,4
361,1065,1769.15,2
577,1065,2036.82,5
1740,1066,2098.19,1
216,1066,62.23,1
1668,1067,1866.21,1
807,1067,2767.12,5
1133,1068,2676.46,5
142,1068,1011.86,1
933,1068,1321.03,3
980,1069,688.89,4
1378,1069,2142.57,3
947,1069,704.35,5
886,1069,489.85,4
498,1070,1061.08,1
1038,1070,958.9,3
822,1071,1160.92,1
68,1071,756.18,1
634,1072,2893.56,2
1396,1072,2664.7,4
359,1072,1101.49,4
110,1072,918.81,4
515,1073,328.25,4
402,1074,2112.95,2
545,1074,2880.1,1
1898,1075,1582.01,5
1401,1076,1162.35,5
841,1076,2633.78,5
662,1076,1806.95,3
1575,1076,2779.41,3
1757,1077,893.6,5
1780,1078,2361.59,1
1519,1078,2940.89,2
1437,1079,2766.85,3
1680,1080,1432.74,1
522,1080,1987.44,3
328,1080,2083.52,2
878,1081,2170.83,3
1329,1081,2288.9,4
1603,1081,2171.23,4
1268,1082,1756.16,3
1304,1082,2390.73,5
881,1082,2820.8,4
1214,1083,2401.43,4
123,1083,283.21,3
674,1084,2707.29,4
196,1084,1882.8,3
1379,1085,1125.06,4
875,1085,618.66,4
522,1086,1320.1,3
603,1086,2280.4,2
1287,1086,2535.76,1
1975,1086,975.02,3
1095,1087,1167.54,2
478,1087,1172.05,3
69,1088,1707.09,1
610,1088,709.49,5
1041,1088,1780,3
990,1088,1912.57,5
1834,1089,2368.68,3
769,1089,1445.96,1
1949,1089,2119.73,4
1919,1089,637.77,5
1115,1090,2576.21,3
1373,1090,516.2,3
1828,1090,2066.21,3
875,1091,2201.37,5
1772,1092,2452.43,4
1792,1092,1716.45,2
1814,1092,2306.31,3
1450,1093,503.01,5
1613,1094,210.56,1
1872,1094,1477.33,1
1945,1094,128.01,1
1055,1094,386.02,5
1918,1095,816.47,1
1351,1095,2030.88,5
547,1095,2400.51,4
1142,1095,2042.63,2
337,1096,2279.72,5
1396,1096,2515,4
465,1096,2001.72,5
444,1096,2539.4,5
818,1097,143.32,4
744,1097,1645.77,1
329,1098,2553.77,1
288,1098,1555.66,1
1941,1098,2088.23,3
852,1099,2517.38,3
1018,1099,2266.38,2
837,1099,301.94,2
1830,1099,2447.75,1
636,1100,2284.26,4
1202,1100,2739.95,4
1666,1100,1873.82,5
592,1101,2904.7,5
1866,1101,1759.5,4
1976,1101,1005.04,5
228,1101,855.84,5
1623,1102,412.43,5
526,1102,2068.75,5
1494,1102,1000.96,5
203,1103,971.93,1
780,1103,298.08,1
178,1103,811.28,3
175,1104,1116.5,5
775,1105,2608.78,2
510,1106,893.56,2
1135,1106,77.34,3
350,1106,1853.59,5
1673,1106,2124.94,1
1058,1107,2393.94,5
554,1108,2772.92,4
1185,1108,2654.62,5
564,1109,2414.09,1
1135,1109,1296.7,5
1433,1110,839.93,1
1420,1111,2709.64,5
1824,1111,1566.35,2
410,1112,2148.74,4
162,1112,1874.68,4
94,1112,2066.49,2
1602,1112,1330.11,1
360,1113,2387.65,4
772,1113,2623.22,1
1726,1114,599.31,2
1578,1114,1365.49,2
123,1115,978.72,3
297,1115,572.6,3
1219,1116,2474.79,4
1178,1117,1759.41,2
1273,1117,783.62,2
1456,1117,1943.07,2
1422,1117,2241.99,5
388,1118,768.18,5
1639,1118,1925.51,3
153,1118,233.74,5
2000,1119,1579.3,3
238,1119,1498.97,1
187,1119,381.14,2
1746,1119,1030.37,2
143,1120,801.65,1
1892,1120,1086.72,2
110,1120,1070.65,1
1621,1121,872.5,2
1231,1121,1758.79,5
463,1122,1677.41,2
1323,1122,2585.86,1
278,1123,1599.16,3
605,1123,1588.47,2
206,1123,1515.46,1
1552,1123,2070.5,5
1049,1124,411.36,5
792,1125,1618.95,4
709,1126,947.56,2
488,1126,430.15,1
1908,1127,661.29,1
1932,1127,2551.72,1
1480,1127,2653.32,1
1110,1127,2559.05,2
803,1128,1795.94,5
652,1129,685.79,2
1096,1129,2950.58,2
1756,1130,1372.17,2
1256,1130,719.43,4
191,1130,2563.05,3
1963,1131,1416.12,5
1176,1132,2301.42,5
198,1132,728.75,1
1757,1133,2131.28,4
624,1133,113.74,3
775,1133,1753.71,5
1767,1133,301.43,4
1023,1134,2068.51,3
1770,1134,973.35,5
189,1134,2100.61,1
829,1135,2675.41,1
1970,1136,2462,1
1150,1136,2102.52,1
1739,1136,667.95,2
1772,1137,814.32,5
176,1137,2039.22,1
1598,1138,2225.82,4
587,1138,814.27,4
47,1139,2541.64,5
989,1139,1066.92,3
1594,1139,1877.56,3
1186,1140,976.82,5
778,1141,369.87,2
1016,1141,2359.33,1
1916,1141,1047.53,2
577,1142,915.34,4
1419,1142,2788.36,5
458,1142,130.34,4
886,1143,2377.23,5
1924,1143,378.08,5
1458,1144,2134.55,4
958,1145,97.97,1
835,1145,164.31,5
1079,1146,1078.78,3
1037,1146,806.81,1
1901,1147,2458.19,5
1284,1148,2314.95,5
1977,1148,2942.74,5
1916,1148,2732.26,2
1869,1149,122.17,4
908,1149,2961.64,3
500,1150,1955.39,1
1594,1151,2839.43,3
1220,1152,2999.48,5
806,1152,1098.48,3
1851,1153,1959.64,3
66,1153,1136.85,3
402,1154,1493.15,2
1150,1155,2306.76,3
830,1155,183.87,5
1906,1155,2079.76,3
1238,1156,1355.96,3
824,1156,2856.62,3
1237,1156,1411.72,1
1840,1157,2595.11,2
1325,1157,254.27,2
696,1157,1775.63,4
1675,1157,90.19,3
997,1158,2160.41,1
943,1158,2086.22,3
929,1158,284.85,2
641,1159,2766.42,3
1182,1159,2143.43,5
1043,1160,2832.01,1
1272,1160,604.27,1
1551,1160,1810,1
615,1161,1791.94,3
826,1162,956.02,1
1632,1162,1899.31,3
91,1162,2396.3,5
1836,1162,278.27,5
1629,1163,300.26,3
1941,1163,703.97,3
1506,1163,2992.17,2
414,1164,1579.11,5
1339,1165,1709.57,1
1515,1165,2781.68,4
1763,1166,1898.58,3
1526,1166,1942.87,4
463,1166,690.9,5
174,1167,855.61,1
82,1167,767.21,3
1246,1167,1828.82,1
673,1168,1141.07,4
718,1169,449.86,3
287,1169,2199.67,1
352,1170,2915.21,5
1745,1170,2198.69,1
1781,1171,1743.26,3
1533,1171,1139.09,3
1851,1171,1637.14,3
46,1171,1703.03,4
682,1172,1128.4,5
358,1172,2676.01,1
1875,1172,908.81,4
1568,1172,783.99,5
1999,1173,2018.31,1
1530,1173,2058,4
587,1174,223.51,1
1062,1175,1344.8,1
488,1176,1804.05,1
90,1177,260.72,5
679,1177,2715.83,5
1376,1178,1223.43,5
1812,1178,2495.66,4
1290,1178,265.67,5
64,1178,1852.51,5
1143,1179,1863.21,1
1634,1179,1221.25,4
1156,1179,1660.77,5
270,1179,1618.86,3
1540,1180,595.55,5
667,1181,2544.55,5
56,1181,2950.83,3
423,1181,1667.79,1
2,1181,1310.3,1
248,1182,2788.58,1
1219,1182,2307.89,4
33,1183,859.31,4
1281,1183,746.67,2
72,1184,733.31,4
1637,1184,1665.61,2
761,1185,2074.65,2
287,1186,1526.53,3
381,1187,2955.34,3
1221,1187,2400.75,4
1354,1188,576.96,4
1444,1188,1454.51,1
679,1188,1852.01,1
674,1188,2223.18,2
1715,1189,2648.47,4
1243,1190,2292.96,3
309,1190,2462.44,1
1811,1190,2396.87,3
473,1191,1951.14,3
401,1191,605.02,4
525,1191,2620.73,2
362,1192,2771.28,2
581,1192,798.13,3
1491,1192,1425.95,2
272,1192,1428.46,3
1710,1193,1499.74,2
914,1193,186,1
1632,1194,247.95,5
539,1194,773.08,3
815,1194,428.96,2
1094,1195,1388.14,3
274,1195,1489.21,3
719,1195,2984.11,2
1078,1195,53.31,5
1910,1196,2217.59,1
268,1196,1881.67,3
640,1196,430.75,5
1773,1196,627.92,5
696,1197,757.48,1
1026,1197,1733.74,3
633,1198,1703.3,5
434,1199,314.78,2
4,1200,2388.89,2
1547,1200,2539.13,4
1602,1200,366.35,4
1246,1200,1318.88,2
1792,1201,2278.11,1
162,1201,860.36,2
114,1201,2008.76,4
155,1202,1134.37,2
286,1203,2614.13,1
1034,1203,911.73,2
1421,1203,1236.98,4
1183,1203,109.09,5
849,1204,2978.97,4
1110,1204,1032.39,3
1846,1204,1061.58,1
1986,1204,351.86,1
647,1205,2590.05,2
58,1206,2865.52,4
1471,1206,2922.41,5
463,1206,1100.08,1
92,1207,2125.23,3
1003,1207,2345.64,4
779,1207,1650.59,1
1397,1208,2094.75,1
358,1209,1278.73,3
242,1209,1471.97,1
1624,1209,116.78,3
1134,1209,1695.05,1
332,1210,1329.05,4
1106,1211,200.66,3
23,1212,592.89,1
115,1213,2199.72,2
801,1213,1993.57,4
1300,1213,2454.86,2
299,1213,2916.31,2
1196,1214,1689.95,2
321,1215,2786.03,4
1167,1215,2358.73,1
395,1216,1959.75,5
1124,1216,2993.09,3
1882,1216,518.99,5
6,1217,1386.67,1
584,1217,2409.58,4
67,1217,757.92,3
1985,1218,2028.89,5
963,1218,1938.96,4
1265,1219,2622.75,5
227,1219,2147.85,2
1203,1219,465.9,1
454,1220,944.38,3
1613,1221,621.16,5
973,1222,2876.15,1
190,1222,1617.2,3
25,1222,395.32,3
706,1223,2922.99,4
1237,1224,1521.48,2
862,1224,2429.08,5
1559,1224,295.07,3
211,1225,982.46,3
918,1225,2623.53,5
1478,1225,662.47,3
1186,1226,294.08,5
146,1226,2183.33,2
2,1226,748.73,3
980,1226,1826.82,3
1511,1227,1703.73,1
1042,1227,837.38,5
1045,1227,1339.09,1
1751,1228,1967.6,2
1723,1228,613.22,4
1699,1229,2144.38,2
914,1229,1460.72,2
413,1229,1490.66,4
1504,1230,2204.98,5
1952,1230,2160.94,3
1121,1231,834.39,5
813,1231,2892.75,3
267,1231,296.19,2
1166,1232,1918.61,3
496,1232,2067.39,5
764,1232,2093.52,1
904,1233,2197.73,2
1984,1233,1067.08,5
1371,1233,1165.7,1
752,1233,184.7,5
111,1234,1876.1,1
580,1234,392.09,1
102,1234,1371.65,4
232,1235,1013.27,1
1729,1235,1484.35,4
1792,1236,2378,2
1281,1236,1663.7,3
1982,1237,853.87,5
637,1238,401.6,2
1948,1239,781.96,2
726,1239,2540.8,5
1768,1239,1532.14,4
163,1239,476.16,5
1477,1240,791.07,5
1414,1240,595.85,5
536,1240,718.71,1
1075,1240,2879.44,2
54,1241,1370.39,4
1426,1241,1450.76,2
81,1241,2241.69,1
1472,1241,457.25,4
1629,1242,572.18,5
212,1243,2279.85,2
308,1244,584.73,3
245,1244,2323.65,3
1080,1244,60.86,5
893,1245,2142.3,1
933,1245,2318.8,3
1980,1245,2169.95,1
239,1246,999.02,5
912,1246,1677.48,1
464,1247,2545.94,1
1956,1247,2372.84,1
159,1248,1606.03,1
724,1248,2421.23,4
1868,1248,2846.96,1
1795,1248,2679.51,1
1992,1249,1146.01,5
1660,1249,2823.63,5
1298,1250,371.09,3
484,1251,2639.36,1
352,1252,1792.56,5
1299,1252,909.26,4
1279,1253,927.92,2
1403,1253,290.31,2
1483,1254,2166.74,2
1378,1255,1779.42,1
557,1255,1870.92,5
93,1255,1681.92,3
1210,1256,815.22,4
201,1256,1468.88,5
1655,1257,1826.5,2
1038,1257,1983.78,4
149,1257,1210.37,3
668,1258,472.6,3
1056,1258,1090.12,1
906,1258,1507.64,1
1524,1258,1732.52,5
1441,1259,803.13,1
190,1259,1099.42,2
99,1259,272.17,5
1867,1259,1647.01,4
905,1260,1672.49,2
69,1260,727.04,3
709,1260,1869.52,5
1229,1260,1820.8,2
1042,1261,2009.28,2
1587,1262,411.57,1
196,1263,2773.89,4
428,1263,2923.8,2
1545,1264,1184.82,1
1224,1264,298.46,4
612,1265,230.62,4
1428,1266,623.2,1
436,1266,1908.43,3
1264,1266,757.02,1
1257,1267,1217.74,2
240,1267,2680.06,2
349,1268,1567.39,4
873,1268,1804.76,3
151,1269,2694.74,3
1971,1269,2663.14,1
1385,1269,682.68,3
1596,1269,2859.87,3
1809,1270,638.2,5
1923,1270,391.49,4
1981,1271,216.01,4
586,1271,2003.03,4
797,1272,464.27,3
929,1272,1169.06,2
1372,1273,773.01,4
69,1273,1243.3,2
1097,1273,2606.82,5
1633,1273,644.11,5
442,1274,441.12,2
736,1274,269.44,3
411,1274,512.41,2
1983,1274,2952.62,4
928,1275,466.99,2
1575,1275,851.79,2
681,1275,2245.93,2
623,1276,369.26,3
1241,1277,2831.47,5
329,1277,1838.58,1
1871,1277,2329.8,2
1869,1278,2814.08,4
1354,1278,2121.51,3
337,1279,1289.55,2
802,1280,2450.72,5
1717,1280,1306.72,5
1880,1280,1159.6,4
196,1280,1126.66,4
761,1281,682.74,4
1521,1282,505.75,2
1698,1283,335.55,3
1641,1284,374.98,2
294,1284,356.91,2
58,1285,1799.81,1
687,1285,198.92,3
944,1285,598.41,2
1935,1286,797.96,2
1007,1286,2151.25,1
145,1286,915.53,3
1730,1287,2688.32,1
1369,1287,2631.83,1
158,1287,2200.98,5
1103,1288,2024.1,5
1547,1288,1041.01,3
643,1288,1446.32,2
1885,1289,1303.88,2
1024,1289,2591.2,2
1440,1289,2715.72,3
336,1290,1146.18,1
1714,1291,2588.32,4
1698,1291,1612.25,2
1120,1292,415.34,5
649,1293,1179.13,4
236,1293,1410.37,4
974,1294,118.24,5
700,1294,2480.4,5
134,1295,2234.3,4
121,1295,1171.71,4
1480,1295,2635.58,2
1461,1295,1347.61,2
584,1296,1657.13,4
1547,1296,466.07,4
1494,1296,2923.45,2
1990,1296,1310.54,5
750,1297,2529.69,5
522,1298,1022.42,2
1276,1298,1557.01,5
719,1298,336.11,1
270,1299,778.98,5
897,1299,697.08,2
191,1300,149.25,3
1180,1300,2668.39,1
319,1300,2157.71,4
1117,1300,1733.81,1
1486,1301,486.65,5
1183,1302,422.18,5
182,1302,2937.87,4
153,1303,1011.62,2
684,1303,2773.02,4
1755,1304,1445.42,2
148,1304,191.79,2
1267,1304,2688.66,1
579,1304,251.55,4
997,1305,1972.45,3
1083,1305,2246.55,3
740,1306,564.58,1
1344,1306,441.47,5
157,1306,1687.72,5
1621,1306,2292.38,4
1814,1307,2043.85,3
1215,1307,1341.15,2
1863,1307,1872.84,1
504,1308,2026.48,2
953,1308,825.33,1
523,1309,1914.48,4
1935,1309,1059.69,1
466,1310,2557.72,5
710,1310,2216.57,2
341,1310,2372.74,5
685,1311,2764.03,3
461,1312,197.63,4
1933,1313,1242.28,1
1564,1314,462.76,2
1904,1314,2490.77,2
706,1315,1850.65,1
634,1315,508.09,2
1909,1315,501.02,2
579,1316,2856.96,4
289,1316,1640.57,2
1471,1316,1274.37,5
303,1316,2262.76,3
298,1317,79.57,3
447,1318,1388,4
1997,1318,475.26,5
1734,1319,279.52,5
1730,1319,1963.68,1
1994,1319,2190.65,2
821,1320,1127.37,5
798,1320,536.48,3
610,1320,376.3,3
1051,1321,871.34,2
1619,1321,1429.77,3
1094,1322,1301.46,5
1205,1322,840.98,3
1551,1322,2776.04,1
1492,1323,1520.54,3
1119,1323,2580.23,5
1609,1323,2957.47,1
939,1323,2833.21,5
1010,1324,2689.27,1
1907,1324,771.63,1
1566,1324,759.29,4
47,1325,375.15,4
290,1326,318.91,5
729,1326,302.89,2
1755,1326,2272.01,2
1534,1327,447.3,4
982,1328,2290.22,4
958,1328,1662.75,2
1866,1328,135.45,3
331,1328,1552.89,4
1396,1329,1822.91,2
1231,1329,2256.61,1
594,1329,2840.93,1
76,1329,1786.98,4
365,1330,2059.92,5
1127,1330,1743.18,5
147,1330,2946.12,4
1708,1331,1975.89,2
526,1331,2164.66,3
1445,1332,997.27,5
973,1333,497.66,4
1145,1333,2911.27,2
1716,1333,1433.05,4
736,1334,262.57,4
682,1334,144.51,3
1441,1335,2738.62,2
1478,1335,165.12,4
1472,1335,56.28,4
1300,1335,563.94,4
692,1336,2054.54,5
627,1337,2594.51,3
868,1337,572.84,3
585,1337,304.2,5
1140,1337,1149.37,1
1046,1338,2874.59,2
259,1338,1570.68,5
1405,1339,2997.21,1
782,1339,2719.02,2
1025,1339,2092.26,3
1527,1339,1470.33,3
1951,1340,1172.51,2
180,1340,982.88,2
1730,1341,1591.04,5
877,1341,1429.03,2
1407,1342,2529.9,5
202,1342,1572.7,1
1484,1343,86.17,3
474,1344,2751.19,2
690,1345,339.51,4
99,1345,1766.09,3
28,1345,709.03,1
1528,1346,1130.82,2
172,1346,1380.66,2
1207,1347,1071.85,2
551,1347,1734.17,1
760,1347,620.41,1
714,1348,1864.5,3
546,1348,1906.87,5
809,1348,1736.93,3
1037,1348,2703.78,1
334,1349,1067.91,4
1373,1350,692.15,1
1733,1350,2021.67,1
866,1350,1708.8,3
777,1350,2418.81,5
3,1351,1440.24,4
527,1351,1555.2,1
1528,1351,1909.45,3
1503,1351,2540.73,3
1443,1352,1902.42,1
432,1353,259.14,3
420,1353,834.96,4
781,1353,583.61,5
983,1354,1670.14,5
767,1354,630.36,2
1919,1354,230.75,2
717,1355,2648.7,4
1033,1356,130.39,4
1291,1356,2766.34,5
1638,1357,1143.79,1
1238,1358,2501.46,1
1822,1359,2307.86,5
650,1359,1721.7,5
1722,1360,1804.55,4
1250,1360,766.1,2
398,1360,1920.71,1
649,1361,2069.6,4
1039,1361,1506.77,3
1335,1361,1079.55,5
830,1362,1420.67,2
1387,1362,1060.45,4
1776,1362,1945.1,2
1774,1362,1790.47,4
72,1363,2894.5,1
1975,1364,714.43,5
1182,1364,2610.66,4
744,1365,2749.16,4
1850,1365,2958.4,3
38,1365,1671.52,1
1914,1366,472.5,5
1907,1366,754.75,3
1491,1366,379.47,1
581,1366,356.93,2
1557,1367,2350.54,4
318,1367,2480.83,2
1052,1367,383.22,4
1953,1368,2158.39,1
728,1368,1107.19,4
1755,1368,2512.44,4
259,1368,1145.13,5
1128,1369,2267.13,1
1517,1370,2395.47,3
1799,1371,1535.99,4
56,1372,1005.74,3
1785,1372,657.4,2
1793,1372,386.35,2
746,1373,1388.91,3
357,1373,179.5,5
1199,1373,1489.86,4
432,1374,1831.09,3
524,1375,2228.03,2
999,1375,2337.32,2
1285,1375,2116.95,1
888,1376,908.99,4
334,1376,1389.48,4
972,1377,2784.54,1
1881,1378,1964.66,2
584,1379,1489.51,2
1055,1379,2362.82,3
1298,1379,1456.41,4
1405,1379,1158.35,1
816,1380,1945.68,2
437,1381,1417.29,1
1737,1381,731.11,4
1693,1381,2962.5,2
1969,1381,2363.4,3
1854,1382,762.05,1
948,1383,1989.42,1
1280,1383,2691.86,4
1870,1383,1273.9,5
1847,1383,2856.93,1
367,1384,472.6,3
1328,1385,432.67,3
1776,1385,823.95,1
1538,1385,1652.58,1
1202,1386,1983.92,2
1215,1386,351.03,1
651,1387,1598.27,4
1980,1387,167.81,2
62,1388,2758.63,1
257,1388,1403.76,5
784,1388,1386.54,4
765,1389,701.37,3
212,1390,2578.14,3
872,1390,2461.26,1
604,1390,1540.6,1
1742,1390,686.06,1
1095,1391,1417.07,1
952,1391,2041.78,2
52,1391,718.81,2
273,1391,505.88,5
686,1392,633.78,3
1373,1393,1094.71,5
320,1394,723.28,3
713,1394,1767.48,3
1310,1394,151.25,4
1085,1395,2272.75,4
468,1396,2269.23,2
1746,1396,2352.79,1
1576,1396,1877.53,1
807,1396,2242.7,1
1898,1397,1792.39,3
555,1397,2176.62,3
460,1397,1389.92,2
658,1398,2354.27,1
720,1399,2656.57,1
53,1399,591.02,3
388,1399,1266.87,1
359,1400,201.39,5
216,1401,2836.56,1
1622,1401,1582.7,1
706,1401,1274.27,4
1809,1402,803.65,5
719,1402,1802.29,3
1194,1402,2212.91,5
467,1402,2223.6,1
98,1403,300.82,2
1284,1403,93.02,5
589,1404,1400.3,1
1166,1404,1140.12,1
1888,1404,986.03,1
1872,1404,2755.98,4
116,1405,2383.51,1
212,1405,1741.82,5
1309,1405,361.18,3
143,1406,1082.61,2
896,1407,1257.24,4
514,1407,2274.79,2
360,1407,2188.13,2
1880,1407,374.63,4
75,1408,2496.59,5
1237,1408,500.9,5
732,1408,1857.58,4
1675,1408,1968.28,4
1445,1409,862.82,4
1788,1409,1292.87,1
1135,1409,1627.17,5
684,1410,2047.68,1
342,1410,379.56,2
1868,1410,1014.88,1
609,1410,1201.92,4
575,1411,2741.96,3
9,1411,980.75,5
965,1412,1943.99,4
1554,1412,975.46,1
157,1412,2577,5
963,1413,2400.07,3
1897,1413,2828.33,2
525,1413,2359.46,1
546,1414,2251.73,2
1680,1415,1052.82,3
1611,1415,1267.89,5
919,1416,341.55,2
1606,1416,267.91,4
1047,1417,122.52,1
290,1417,666.45,1
1198,1417,2234.19,5
1948,1418,2308.85,2
1162,1419,578.09,2
1805,1419,2772.5,5
350,1420,1222.76,4
729,1420,1827.84,1
1477,1420,2371.88,5
935,1421,1460.64,2
1717,1421,2711.29,2
1284,1421,2047.13,2
900,1421,2731.98,2
530,1422,1082.16,4
1998,1422,1534.91,3
386,1423,421.3,2
1731,1423,1780.58,2
839,1423,2213.26,3
2,1424,2077.93,2
1093,1424,1526.12,1
733,1424,1199.69,4
1614,1425,58.49,3
464,1425,2326,3
1537,1425,220.1,5
818,1425,2328.18,4
1107,1426,646.22,1
1015,1426,1437.54,4
527,1427,2606.39,1
1155,1428,2755.26,1
1105,1428,2826.86,4
680,1429,1710.89,1
50,1429,2310.54,3
54,1430,1754.37,3
1396,1430,2111.19,5
535,1430,2674.45,2
1670,1431,1388.84,2
245,1431,2750.54,4
822,1431,1583.49,4
1993,1431,2229.29,1
494,1432,1816.27,4
1273,1432,2446.05,1
1901,1433,1244.57,4
1910,1433,2196.73,5
1759,1433,1295.96,5
614,1434,1164.1,3
1934,1434,163.37,2
464,1434,1929.91,1
558,1435,2417.22,5
835,1435,1591.64,2
238,1436,2222.74,4
1081,1436,1046.47,3
1903,1437,74.6,2
619,1438,2306.22,1
432,1438,2211.57,3
730,1438,387.31,4
1809,1439,1638.3,5
98,1439,1242.55,4
992,1439,220,3
1015,1439,677.87,3
468,1440,315.49,4
1837,1440,359.7,3
1247,1440,124.22,1
594,1440,1690.21,3
1576,1441,131.67,4
467,1441,1989.82,5
1709,1441,2520.35,2
997,1442,135.47,2
242,1443,208.13,3
417,1443,2444.23,3
910,1444,808.57,3
1021,1444,282.47,5
1854,1444,1435.56,1
1305,1444,523.44,3
1309,1445,943.31,2
1382,1445,2315.44,2
87,1446,1787.09,4
737,1446,1441.09,5
1771,1446,491.19,1
240,1446,2330.29,1
1880,1447,1377.83,5
1663,1447,1809.79,3
1927,1448,277.81,2
1238,1449,953.38,2
1386,1449,2804.66,1
1480,1450,101.91,2
724,1450,2086.15,4
478,1451,1067.17,5
1412,1451,928.34,1
1370,1452,863.67,5
480,1452,323.17,2
808,1452,1874.43,1
1792,1453,1097.36,3
1633,1453,1187.55,1
768,1454,1427.7,4
640,1454,1634.29,1
1340,1454,1451.61,2
1515,1455,1746.23,2
549,1455,366.45,4
887,1455,2566.64,3
857,1456,143.6,5
1007,1456,2825.98,4
279,1456,1938.11,3
1052,1457,2184.82,1
1894,1457,2657.13,4
494,1457,1009.51,5
1649,1457,2632.27,5
628,1458,980.12,1
460,1458,357.32,2
288,1458,1994.09,3
607,1458,573.78,2
1129,1459,656,2
1760,1459,1454.75,2
1408,1460,2558.49,3
189,1460,378.99,2
358,1461,1679.34,2
1340,1461,1477.86,3
915,1462,116.18,2
1301,1462,721.77,3
1321,1462,870.15,5
1814,1463,1769.51,1
1086,1463,2989.95,3
148,1463,2876.65,5
1764,1464,2149.47,4
109,1464,1804.12,4
1521,1465,392.05,3
1283,1465,526.98,2
1861,1465,656.75,1
1643,1465,2026.74,4
1858,1466,2099.7,2
1273,1466,1041.35,4
1023,1466,1094,2
395,1466,2721.92,4
728,1467,1850.07,2
1085,1467,2038.42,3
251,1467,2250.18,1
710,1468,1917.88,5
1138,1468,492.11,1
163,1468,996.52,3
690,1468,175.43,5
197,1469,1638.68,4
1994,1469,385.45,5
1220,1469,476.93,3
577,1470,1486.8,5
1301,1470,2659.46,2
5,1471,2417.17,2
893,1471,528.24,5
1714,1472,1639.35,5
1719,1473,2881.45,5
1205,1473,1780.14,1
777,1473,1893.5,1
1012,1474,766.4,4
697,1474,2561.61,1
771,1474,2544.09,1
1155,1475,2762.06,2
29,1475,2259.92,5
638,1475,1788.23,1
1403,1475,755.2,4
539,1476,1848.78,5
1695,1476,748.46,5
881,1476,738.5,5
1188,1476,738.11,5
199,1477,1070.8,5
1533,1477,617.14,2
1888,1477,1772.63,3
1633,1477,1185.96,4
1841,1478,2769.38,1
1101,1478,1674.3,1
1338,1478,1466.64,5
